"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF43","Taranto","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2021","2021",136,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2010","2010",190,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2011","2011",180,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2012","2012",205,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2013","2013",183,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2014","2014",197,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2015","2015",182,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2016","2016",202,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",222,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2018","2018",192,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2019","2019",196,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2020","2020",217,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2021","2021",160,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2010","2010",144,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2011","2011",164,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2012","2012",143,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2013","2013",111,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2014","2014",132,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2015","2015",172,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2016","2016",222,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2017","2017",252,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2018","2018",259,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2019","2019",222,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2020","2020",202,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2021","2021",175,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2010","2010",3,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2011","2011",4,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2012","2012",4,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2013","2013",2,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2014","2014",1,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2016","2016",2,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2017","2017",2,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2018","2018",1,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2019","2019",2,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2020","2020",2,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_1","di cui asma","2021","2021",5,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2010","2010",4,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2011","2011",3,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2012","2012",1,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2013","2013",4,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2014","2014",2,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2015","2015",5,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2016","2016",6,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2017","2017",1,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2018","2018",3,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2019","2019",1,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2020","2020",3,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_1","di cui asma","2021","2021",1,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2010","2010",1,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2011","2011",2,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2012","2012",2,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2013","2013",2,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2014","2014",1,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2015","2015",3,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2016","2016",4,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2017","2017",2,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2018","2018",10,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2019","2019",5,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2020","2020",3,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_1","di cui asma","2021","2021",5,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",129,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",136,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",133,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",135,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",137,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",140,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",116,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",161,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",152,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",192,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",164,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",131,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",186,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",177,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",204,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",179,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",195,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",177,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",196,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",221,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",189,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",195,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",214,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",159,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2010","2010",143,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2011","2011",162,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2012","2012",141,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2013","2013",109,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2014","2014",131,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2015","2015",169,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",218,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2017","2017",250,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2018","2018",249,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2019","2019",217,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2020","2020",199,,
"ITF45","Lecce","DEATH","morti","2","femmine","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2021","2021",170,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2010","2010",28,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2011","2011",38,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2012","2012",59,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2013","2013",34,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2014","2014",37,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2015","2015",47,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2016","2016",36,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2017","2017",69,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2018","2018",48,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2019","2019",73,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2020","2020",67,,
"ITF43","Taranto","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2021","2021",73,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2010","2010",46,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2011","2011",59,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2012","2012",58,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2013","2013",64,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2014","2014",69,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2015","2015",75,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2016","2016",59,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2017","2017",81,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2018","2018",91,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2019","2019",93,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2020","2020",90,,
"ITF44","Brindisi","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2021","2021",82,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2010","2010",5,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2011","2011",5,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2012","2012",10,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2013","2013",3,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2014","2014",7,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2015","2015",6,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",5,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",11,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2018","2018",10,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2019","2019",6,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2020","2020",8,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2021","2021",8,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2010","2010",39,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2011","2011",36,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2012","2012",28,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2013","2013",38,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2014","2014",39,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2015","2015",38,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",49,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2017","2017",34,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2018","2018",31,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2019","2019",41,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2020","2020",39,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2021","2021",52,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2010","2010",2,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2011","2011",1,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2012","2012",2,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2013","2013",1,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2014","2014",1,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2016","2016",3,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2018","2018",1,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2019","2019",3,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_7","di cui tumori maligni della laringe","2020","2020",1,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2010","2010",18,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2011","2011",26,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2012","2012",20,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2013","2013",23,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2014","2014",21,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2015","2015",12,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2016","2016",23,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2017","2017",23,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2018","2018",12,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2019","2019",26,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2020","2020",23,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_7","di cui tumori maligni della laringe","2021","2021",14,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2010","2010",45,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2011","2011",54,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2012","2012",40,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2013","2013",54,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2014","2014",45,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2015","2015",51,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",47,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",67,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2018","2018",44,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2019","2019",48,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2020","2020",54,,
"ITF43","Taranto","DEATH","morti","2","femmine","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2021","2021",52,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2010","2010",524,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2011","2011",524,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2012","2012",477,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2013","2013",469,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2014","2014",469,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2015","2015",504,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",474,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2017","2017",485,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2018","2018",455,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2019","2019",467,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2020","2020",448,,
"ITF45","Lecce","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2021","2021",457,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2010","2010",123,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2011","2011",141,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2012","2012",137,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2013","2013",118,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2014","2014",125,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2015","2015",182,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2016","2016",150,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2017","2017",186,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2018","2018",194,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2019","2019",219,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2020","2020",185,,
"ITF43","Taranto","DEATH","morti","2","femmine","8","malattie del sistema respiratorio","2021","2021",179,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2010","2010",594,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2011","2011",667,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2012","2012",683,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2013","2013",578,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2014","2014",613,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2015","2015",826,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2016","2016",786,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2017","2017",930,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2018","2018",916,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2019","2019",845,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2020","2020",819,,
"ITF45","Lecce","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2021","2021",782,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2010","2010",79,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2011","2011",85,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2012","2012",78,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2013","2013",65,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2014","2014",59,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2015","2015",105,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2016","2016",88,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2017","2017",118,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2018","2018",117,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2019","2019",121,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2020","2020",120,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3","malattie croniche delle basse vie respiratorie","2021","2021",101,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2010","2010",413,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2011","2011",444,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2012","2012",462,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2013","2013",354,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2014","2014",372,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2015","2015",505,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2016","2016",524,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2017","2017",594,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2018","2018",566,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2019","2019",520,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2020","2020",483,,
"ITF45","Lecce","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2021","2021",442,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_1","di cui asma","2010","2010",3,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_1","di cui asma","2011","2011",1,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_1","di cui asma","2012","2012",2,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_1","di cui asma","2013","2013",2,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_1","di cui asma","2015","2015",4,,
"ITF43","Taranto","DEATH","morti","2","femmine","8_3_1","di cui asma","2019","2019",4,,
